"realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat","day","city"
606.766707055644,"Entire home/apt","False","False",6,"False","0","1",10,96,1,1.7240135892395,0.157022765305185,523.087260957918,25.4637115933744,1343.81331041981,78.9618477960738,2.341,48.87,"weekdays","paris"
324.121539752074,"Entire home/apt","False","False",2,"False","0","1",10,91,0,3.69538250350677,0.161465166039971,473.923300021208,23.0704265422575,939.054932655284,55.1784329635153,2.30921,48.8733,"weekdays","paris"
594.417000652437,"Entire home/apt","False","False",6,"False","0","1",9,90,1,1.27429951908613,0.191618692556436,432.229275784325,21.0407754924672,1082.00501439926,63.5781135661563,2.354,48.868,"weekdays","paris"
448.317643769224,"Entire home/apt","False","False",4,"False","0","1",8,82,1,0.240161932514001,0.132466672923305,775.513162831248,37.7517194340337,1257.1273362695,73.8682200995504,2.34963,48.85723,"weekdays","paris"
340.432472737441,"Entire home/apt","False","False",2,"False","0","1",9,65,0,0.187260231245033,0.0658367601332086,727.081671254367,35.3940907445256,1310.0192309977,76.9761233393759,2.35051,48.85738,"weekdays","paris"
277.984900736322,"Private room","False","True",2,"True","0","0",9,93,1,1.31651037185499,0.0928499074550655,526.143207428061,25.6124740377475,1260.02274602118,74.0383530356859,2.34516,48.8673,"weekdays","paris"
266.334234318203,"Entire home/apt","False","False",4,"False","0","0",7,79,0,1.52125937712825,0.0850236537392352,415.559544128449,20.2292985728289,1116.86353950704,65.6263843583963,2.35305,48.87025,"weekdays","paris"
1187.4359213347,"Private room","False","True",4,"False","0","1",10,92,2,1.3011637503509,0.0911902671984223,365.810640460296,17.8075387066594,1003.38349331488,58.958349397113,2.36534,48.86481,"weekdays","paris"
741.448410849101,"Entire home/apt","False","False",4,"False","0","0",9,95,2,1.94938670485103,0.186348893570491,702.528559444802,34.1988535355488,1215.90173518278,71.4458228714009,2.3304,48.86606,"weekdays","paris"
213.440208779942,"Entire home/apt","False","False",3,"False","0","1",8,85,1,1.06309006263749,0.238606209938078,410.472965374698,19.9816856331726,1064.79850476481,62.5670670284252,2.36323,48.86317,"weekdays","paris"
448.317643769224,"Entire home/apt","False","False",4,"False","0","1",7,69,1,0.800433314583481,0.14255711955792,672.972390584391,32.7600691952681,1417.39823892481,83.2856641176147,2.34484,48.86153,"weekdays","paris"
330.179886289496,"Entire home/apt","False","False",2,"False","0","1",8,88,0,1.49430847072532,0.14192121444008,425.342291618535,20.7055194240539,1101.213123275,64.706773148359,2.352,48.87,"weekdays","paris"
814.381582626526,"Entire home/apt","False","False",6,"False","0","1",9,92,1,1.45107908359753,0.141265672767933,429.913024815621,20.9280211758414,1102.55622973548,64.7856934619799,2.35197,48.86961,"weekdays","paris"
894.305154254823,"Private room","False","True",2,"False","0","1",9,92,0,1.9643435102218,0.265264503328813,627.521073626669,30.5475144019607,1275.81680781855,74.9664047926191,2.33256,48.86818,"weekdays","paris"
868.906701463324,"Private room","False","True",2,"False","0","1",10,87,1,2.11487978264738,0.233341644725825,623.465673660397,30.3500988981921,1230.09484122484,72.2798032095602,2.3306,48.86875,"weekdays","paris"
1274.34989281387,"Private room","False","True",4,"False","0","1",10,80,2,2.1731656164368,0.129224169588577,622.405728914614,30.2985011451478,1261.60374679376,74.1312519089164,2.33091,48.86978,"weekdays","paris"
438.298070649641,"Entire home/apt","False","False",4,"False","1","0",9,91,1,1.67990381090134,0.245951168482909,341.356397269805,16.6171143887424,916.482607405909,53.8520935851772,2.36405,48.86971,"weekdays","paris"
970.966539286047,"Entire home/apt","False","False",4,"False","0","0",10,100,2,1.39894935821914,0.183951031212043,456.160425745967,22.2057358082759,1142.91350809155,67.1570684485995,2.3497,48.86899,"weekdays","paris"
1193.26125454376,"Entire home/apt","False","False",2,"False","0","0",10,100,1,1.75518395834029,0.101019501550535,662.587211627535,32.2545221832482,1332.23954217071,78.2817785336054,2.33442,48.86672,"weekdays","paris"
495.85236275515,"Entire home/apt","False","False",4,"False","0","1",8,84,1,0.175701120358136,0.101474182752734,660.10763096494,32.1338170321627,1274.26034644631,74.8749478431888,2.35239,48.85813,"weekdays","paris"
347.422872588312,"Entire home/apt","False","False",2,"False","0","0",10,100,1,2.08799010318905,0.227233964862108,688.253908645899,33.5039683449331,1220.41760650281,71.7111733788515,2.32839,48.86629,"weekdays","paris"
379.345698573958,"Private room","False","True",2,"False","0","1",10,94,1,2.9915859523788,0.205495176230084,425.532298792698,20.7147689092635,959.3985407729,56.3738139553171,2.32826,48.87809,"weekdays","paris"
1059.97763072048,"Entire home/apt","False","False",5,"False","0","1",10,100,2,3.87329126459511,0.309756732204248,476.882223918758,23.2144659604914,907.936250898294,53.3499136346345,2.30593,48.87269,"weekdays","paris"
839.547022089664,"Private room","False","True",4,"False","0","1",10,89,2,2.9716963249783,0.179238109028645,437.727697570018,21.3084368121354,975.618197675186,57.326873483521,2.32691,48.87716,"weekdays","paris"
303.383353527822,"Entire home/apt","False","False",2,"False","0","0",8,85,1,1.21225905216795,0.0278912812385713,398.720677847388,19.4095882366316,1057.77329857486,62.1542691660986,2.3602,48.8663,"weekdays","paris"
450.414763724485,"Entire home/apt","False","False",4,"False","1","0",9,89,1,0.61201971794979,0.242535693810757,519.588147265428,25.2933759179561,1155.18330098,67.8780357965445,2.3566,48.86145,"weekdays","paris"
428.511510858421,"Entire home/apt","False","False",2,"True","0","0",10,94,1,0.401615426415863,0.234956063895836,560.186737614435,27.2697016152241,1284.50608385827,75.476982628682,2.35822,48.8565,"weekdays","paris"
625.407773324634,"Entire home/apt","False","False",5,"False","0","0",9,89,3,1.18291685499996,0.128839504777846,411.484487273377,20.0309261783375,1069.64623318421,62.8519173053507,2.3588,48.86643,"weekdays","paris"
382.141858514307,"Entire home/apt","False","False",2,"False","0","1",9,76,0,1.23400597466571,0.0713938476777549,510.257727823688,24.8391742436989,1290.75105675,75.8439343437332,2.347,48.867,"weekdays","paris"
498.182496038773,"Entire home/apt","False","False",4,"False","1","0",8,90,1,0.9883480057412,0.20350994651627,730.860299527917,35.578033095559,1482.69680720133,87.1225777495697,2.34004,48.85361,"weekdays","paris"
289.402553826079,"Private room","False","True",2,"True","1","0",10,96,1,1.94605476686587,0.154367881751008,604.937309727974,29.4481443856538,1346.03601545672,79.0924529147013,2.33457,48.86932,"weekdays","paris"
416.860844440302,"Entire home/apt","False","False",2,"False","0","0",10,100,1,2.32046566142988,0.232615819985763,714.473602975497,34.7803342293797,1047.57840336471,61.5552218448387,2.32424,48.86562,"weekdays","paris"
443.657377201976,"Entire home/apt","False","False",4,"False","0","1",9,81,1,1.27430778902632,0.191608732135871,432.229584762781,21.0407905334343,1082.00798791782,63.57828828873,2.354,48.868,"weekdays","paris"
852.595768477957,"Entire home/apt","False","False",6,"True","0","0",9,96,1,3.9230763697469,0.346434726763377,473.413711896162,23.0456199640513,916.202995483162,53.8356637180857,2.30515,48.87267,"weekdays","paris"
355.578339080995,"Entire home/apt","False","False",2,"False","0","1",8,68,0,1.10526851652979,0.289589805842338,631.807261441701,30.756164580436,1382.31256512139,81.2240461732123,2.3432,48.86426,"weekdays","paris"
1031.08397800354,"Entire home/apt","False","False",4,"False","0","1",10,97,1,3.97745935537989,0.0934182404445886,349.813630643193,17.0288096594386,754.019079533389,44.3058119247615,2.31434,48.88183,"weekdays","paris"
613.990120234878,"Private room","False","True",4,"False","0","1",8,100,1,4.08783087051186,0.235987856168545,333.882043243753,16.2532653534636,735.809552598908,43.2358285549809,2.31428,48.88318,"weekdays","paris"
451.579830366297,"Entire home/apt","False","False",4,"False","0","0",8,90,1,1.67409624986331,0.164463478131234,512.736354650198,24.9598329623652,1355.64671791577,79.6571733404481,2.34231,48.86996,"weekdays","paris"
357.442445707894,"Private room","False","True",2,"False","1","0",9,89,1,1.22480093126366,0.403923882123748,630.270792711562,30.6813698004123,1330.64192084091,78.1879030441301,2.342,48.865,"weekdays","paris"
332.51001957312,"Entire home/apt","False","False",4,"False","0","1",8,74,0,0.804934078137193,0.487428434049719,465.587565034653,22.6646457720897,1078.52138420701,63.3734170693397,2.36,48.862,"weekdays","paris"
1170.19293503588,"Private room","False","True",2,"False","0","0",6,73,1,1.71413983447879,0.0700383562411772,671.331595826294,32.6801958593593,1373.56197666577,80.7098656479854,2.33482,48.86646,"weekdays","paris"
622.145586727561,"Entire home/apt","False","False",4,"False","0","0",9,91,1,1.25968863727712,0.212503841563891,455.111363536793,22.1546678134465,1123.82078158668,66.0351886810749,2.35133,48.86786,"weekdays","paris"
1077.45363034766,"Entire home/apt","False","False",3,"False","0","1",4,20,1,3.24246241983367,0.0485325946346124,392.808379985852,19.1217795690594,911.224276528984,53.5431164979987,2.32646,48.88002,"weekdays","paris"
672.010438997111,"Entire home/apt","False","False",3,"False","0","1",9,82,1,1.32284885306491,0.209040752408572,443.87435427539,21.6076539892512,1108.34440076917,65.1258037113991,2.35179,48.86845,"weekdays","paris"
805.061049492031,"Entire home/apt","False","False",4,"False","0","1",9,75,2,1.34764816327207,0.213710641700873,444.184106623249,21.6227326291645,1111.16681383518,65.2916473960893,2.35146,48.86866,"weekdays","paris"
358.840525678069,"Entire home/apt","False","False",3,"False","0","0",9,83,1,1.80847145946099,0.141624752926472,657.784258735946,32.0207160549857,1307.97382502169,76.8559362314592,2.33374,48.86693,"weekdays","paris"
277.984900736322,"Entire home/apt","False","False",2,"False","0","0",9,97,0,1.32382025194081,0.288096950804039,406.486982408617,19.7876493255812,1043.23476187457,61.2999914824322,2.357,48.86814,"weekdays","paris"
347.422872588312,"Entire home/apt","False","False",2,"False","0","1",9,82,0,3.56631030048866,0.148407249118951,2054.24593755619,100,1003.3848124998,58.9584269118081,2.30837,48.86968,"weekdays","paris"
377.481591947059,"Entire home/apt","False","False",3,"False","0","1",9,80,1,3.63864462899248,0.123087630189602,544.137225831201,26.4884167899842,978.252684103954,57.4816746860364,2.30853,48.87141,"weekdays","paris"
336.005219498555,"Entire home/apt","False","False",2,"False","0","1",8,93,0,3.69173668846849,0.140204053754246,515.941310812684,25.1158491483482,958.886799782339,56.3437442917006,2.30809,48.87189,"weekdays","paris"
321.79140646845,"Entire home/apt","False","False",2,"False","0","1",9,78,0,3.4541764063033,0.104091927405653,608.308959624674,29.6122751664459,984.772817808979,57.8647947230492,2.31015,48.86982,"weekdays","paris"
324.354553080436,"Private room","False","True",2,"False","0","1",9,92,1,1.18979953455443,0.185533498443387,731.394638439208,35.604044533699,1588.18159874062,93.3208152500776,2.337,48.854,"weekdays","paris"
416.860844440302,"Entire home/apt","False","False",2,"False","0","0",10,98,1,0.871781505974586,0.0770649151105262,509.077470999611,24.7817197392261,1226.98286855185,72.09694513646,2.35156,48.86437,"weekdays","paris"
355.578339080995,"Entire home/apt","False","False",2,"False","0","1",9,87,0,0.939289443791154,0.158098093061008,764.959937693372,37.23799199055,1310.35545986218,76.995879991744,2.34241,48.85158,"weekdays","paris"
336.005219498555,"Private room","False","True",2,"False","1","0",10,100,1,1.04878589715984,0.0386912552591964,468.749992198117,22.8185916607317,1141.2982782861,67.0621582932488,2.353,48.866,"weekdays","paris"
341.597539379253,"Entire home/apt","False","False",4,"False","0","0",8,89,1,1.2586214719653,0.229412661339813,416.329734246557,20.2667911682395,1051.89533458029,61.8088827238817,2.35679,48.86757,"weekdays","paris"
232.081275048933,"Entire home/apt","False","False",3,"False","1","0",9,87,0,2.11153276624962,0.176760785770837,393.38756499316,19.1499741000413,1072.92808230047,63.0447572395872,2.34867,48.87537,"weekdays","paris"
489.561002889365,"Private room","False","True",2,"False","0","1",9,87,1,3.03783795464315,0.157163212528238,418.261542174923,20.3608309272114,949.801211359985,55.8098793235678,2.32812,48.87854,"weekdays","paris"
552.474601547209,"Entire home/apt","False","False",4,"False","0","1",9,93,1,1.229376196257,0.178193458015276,456.318129933838,22.2134127949982,1123.42066573287,66.0116780588003,2.3516,48.8676,"weekdays","paris"
339.500419423991,"Entire home/apt","False","False",2,"False","0","1",9,86,0,0.883248677305581,0.184814127630235,459.560720383879,22.3712610054174,1114.33720541259,65.4779381369595,2.357,48.864,"weekdays","paris"
324.354553080436,"Private room","False","True",2,"False","0","1",9,89,1,1.18981223039379,0.185530228017692,731.398895484636,35.6042517652359,1588.25031989633,93.3248532733621,2.337,48.854,"weekdays","paris"
324.354553080436,"Private room","False","True",2,"False","0","1",9,90,1,1.18981757671504,0.18552282399519,731.397447819104,35.6041812933656,1588.22093051032,93.3231263666503,2.337,48.854,"weekdays","paris"
307.810606766707,"Entire home/apt","False","False",2,"True","0","0",9,93,1,1.55153898004093,0.276984543882363,379.47744956021,18.472834368199,1011.29600815318,59.4232851047013,2.35761,48.87015,"weekdays","paris"
463.230496784416,"Private room","False","True",4,"False","1","0",9,89,1,1.17709401283601,0.152895955701192,437.115944277956,21.2786568680265,1065.56088194083,62.6118639582289,2.35604,48.86693,"weekdays","paris"
466.958710038214,"Entire home/apt","False","False",4,"False","0","1",9,93,1,1.7929035017608,0.207365509153456,619.998917244429,30.1813383640911,1350.3429336711,79.3455254344303,2.33525,48.86783,"weekdays","paris"
368.394072140926,"Entire home/apt","False","False",2,"False","0","1",9,91,0,1.7095369624299,0.197286610879058,612.944192467682,29.8379167392618,1395.73788412627,82.0129117006312,2.33662,48.86767,"weekdays","paris"
339.500419423991,"Entire home/apt","False","False",2,"False","0","1",10,90,0,0.883253336374137,0.184813522571189,459.559526709212,22.3712028977369,1114.33518961892,65.477819689857,2.357,48.864,"weekdays","paris"
358.840525678069,"Entire home/apt","False","False",4,"True","1","0",9,98,1,2.14327782130413,0.148272404590892,500.030398922021,24.3413113191732,1215.94256464733,71.4482219918298,2.33802,48.87322,"weekdays","paris"
173.361916301612,"Private room","False","True",2,"True","0","0",10,98,1,1.48953268518971,0.160551711745897,348.879248476039,16.9833242504098,1086.03819077556,63.8151011422508,2.36582,48.86682,"weekdays","paris"
